# Time(s) i_C(A) V_C(V) V_R5(V) V_L1(V) Vg1(V) Vg2(V)
0.00324000 0.09299389 165.53156047 0.92993892 31.09378672 155.03351723 51.67783908
0.00325000 0.08890833 165.62250595 0.88908333 30.95862237 155.24532688 51.74844229
0.00326000 0.08489038 165.70939967 0.84890383 30.82227257 155.45493015 51.81831005
0.00327000 0.08094019 165.79230930 0.80940195 30.68474757 155.66232406 51.88744135
0.00328000 0.07705790 165.87130269 0.77057895 30.54605776 155.86750566 51.95583522
0.00329000 0.07324359 165.94644776 0.73243588 30.40621371 156.07047205 52.02349068
0.00330000 0.06949735 166.01781256 0.69497353 30.26522609 156.27122032 52.09040677
0.00331000 0.06581924 166.08546518 0.65819243 30.12310573 156.46974764 52.15658255
0.00332000 0.06220929 166.14947376 0.62209291 29.97986360 156.66605118 52.22201706
0.00333000 0.05866750 166.20990648 0.58667503 29.83551077 156.86012814 52.28670938
0.00334000 0.05519386 166.26683148 0.55193862 29.69005847 157.05197577 52.35065859
0.00335000 0.05178833 166.32031691 0.51788330 29.54351804 157.24159135 52.41386378
0.00336000 0.04845084 166.37043083 0.48450843 29.39590096 157.42897218 52.47632406
0.00337000 0.04518131 166.41724125 0.45181314 29.24721880 157.61411559 52.53803853
0.00338000 0.04197963 166.46081607 0.41979635 29.09748327 157.79701896 52.59900632
0.00339000 0.03884567 166.50122309 0.38845673 28.94670617 157.97767968 52.65922656
0.00340000 0.03577927 166.53852994 0.35779275 28.79489943 158.15609519 52.71869840
0.00341000 0.03278026 166.57280410 0.32780264 28.64207508 158.33226295 52.77742098
0.00342000 0.02984844 166.60411286 0.29848441 28.48824523 158.50618046 52.83539349
0.00343000 0.02698359 166.63252331 0.26983586 28.33342211 158.67784524 52.89261508
0.00344000 0.02418546 166.65810228 0.24185457 28.17761805 158.84725487 52.94908496
0.00345000 0.02145379 166.68091638 0.21453790 28.02084544 159.01440692 53.00480231
0.00346000 0.01878830 166.70103192 0.18788302 27.86311680 159.17929902 53.05976634
0.00347000 0.01618869 166.71851494 0.16188686 27.70444469 159.34192884 53.11397628
0.00348000 0.01365462 166.73343114 0.13654616 27.54484179 159.50229405 53.16743135
0.00349000 0.01118575 166.74584590 0.11185747 27.38432084 159.66039238 53.22013079
0.00350000 0.00878171 166.75582425 0.08781712 27.22289464 159.81622159 53.27207386
0.00351000 0.00644212 166.76343081 0.06442124 27.06057608 159.96977945 53.32325982
0.00352000 0.00416658 166.76872984 0.04166577 26.89737811 160.12106379 53.37368793
0.00353000 0.00195465 166.77178517 0.01954647 26.73331374 160.27007245 53.42335748
0.00354000 -0.00019411 166.77266019 -0.00194111 26.56839605 160.41680332 53.47226777
0.00355000 -0.00228016 166.77141785 -0.02280160 26.40263816 160.56125431 53.52041810
0.00356000 -0.00430398 166.76812062 -0.04303981 26.23605325 160.70342337 53.56780779
0.00357000 -0.00626607 166.76283047 -0.06266075 26.06865456 160.84330848 53.61443616
0.00358000 -0.00816696 166.75560887 -0.08166957 25.90045536 160.98090766 53.66030255
0.00359000 -0.01000716 166.74651678 -0.10007164 25.73146896 161.11621893 53.70540631
0.00360000 -0.01178725 166.73561459 -0.11787247 25.56170873 161.24924039 53.74974680
0.00361000 -0.01350778 166.72296214 -0.13507776 25.39118804 161.37997014 53.79332338
0.00362000 -0.01516934 166.70861869 -0.15169336 25.21992033 161.50840632 53.83613544
0.00363000 -0.01677253 166.69264292 -0.16772530 25.04791903 161.63454711 53.87818237
0.00364000 -0.01831797 166.67509288 -0.18317975 24.87519763 161.75839072 53.91946357
0.00365000 -0.01980631 166.65602601 -0.19806305 24.70176962 161.87993538 53.95997846
0.00366000 -0.02123817 166.63549909 -0.21238170 24.52764850 161.99917937 53.99972646
0.00367000 -0.02261423 166.61356827 -0.22614233 24.35284781 162.11612099 54.03870700
0.00368000 -0.02393517 166.59028900 -0.23935174 24.17738107 162.23075858 54.07691953
0.00369000 -0.02520168 166.56571606 -0.25201685 24.00126184 162.34309052 54.11436351
0.00370000 -0.02641447 166.53990354 -0.26414473 23.82450365 162.45311520 54.15103840
0.00371000 -0.02757426 166.51290479 -0.27574260 23.64712005 162.56083106 54.18694369
0.00372000 -0.02868178 166.48477244 -0.28681779 23.46912459 162.66623657 54.22207886
0.00373000 -0.02973778 166.45555840 -0.29737778 23.29053081 162.76933024 54.25644341
0.00374000 -0.03074302 166.42531381 -0.30743016 23.11135222 162.87011059 54.29003686
0.00375000 -0.03169827 166.39408903 -0.31698266 22.93160234 162.96857620 54.32285873
0.00376000 -0.03260431 166.36193368 -0.32604311 22.75129468 163.06472566 54.35490855
0.00377000 -0.03346195 166.32889655 -0.33461947 22.57044270 163.15855762 54.38618587
0.00378000 -0.03427198 166.29502565 -0.34271982 22.38905986 163.25007072 54.41669024
0.00379000 -0.03503523 166.26036818 -0.35035232 22.20715959 163.33926369 54.44642123
0.00380000 -0.03575253 166.22497050 -0.35752526 22.02475529 163.42613524 54.47537841
0.00381000 -0.03642470 166.18887817 -0.36424703 21.84186033 163.51068414 54.50356138
0.00382000 -0.03705261 166.15213586 -0.37052611 21.65848802 163.59290920 54.53096973
0.00383000 -0.03763711 166.11478742 -0.37637107 21.47465168 163.67280924 54.55760308
0.00384000 -0.03817906 166.07687582 -0.38179058 21.29036454 163.75038312 54.58346104
0.00385000 -0.03867934 166.03844319 -0.38679341 21.10563982 163.82562975 54.60854325
0.00386000 -0.03913884 165.99953074 -0.39138839 20.92049067 163.89854806 54.63284935
0.00387000 -0.03955844 165.96017881 -0.39558444 20.73493019 163.96913700 54.65637900
0.00388000 -0.03993906 165.92042685 -0.39939055 20.54897144 164.03739558 54.67913186
0.00389000 -0.04028158 165.88031339 -0.40281581 20.36262742 164.10332283 54.70110761
0.00390000 -0.04058693 165.83987608 -0.40586934 20.17591106 164.16691780 54.72230593
0.00391000 -0.04085603 165.79915161 -0.40856035 19.98883524 164.22817960 54.74272653
0.00392000 -0.04108981 165.75817578 -0.41089811 19.80141276 164.28710735 54.76236912
0.00393000 -0.04128919 165.71698345 -0.41289195 19.61365638 164.34370022 54.78123341
0.00394000 -0.04145512 165.67560855 -0.41455124 19.42557875 164.39795740 54.79931913
0.00395000 -0.04158854 165.63408404 -0.41588543 19.23719247 164.44987813 54.81662604
0.00396000 -0.04169040 165.59244198 -0.41690398 19.04851008 164.49946165 54.83315388
0.00397000 -0.04176164 165.55071345 -0.41761642 18.85954400 164.54670728 54.84890243
0.00398000 -0.04180323 165.50892858 -0.41803233 18.67030661 164.59161433 54.86387144
0.00399000 -0.04181613 165.46711655 -0.41816129 18.48081018 164.63418217 54.87806072
0.00400000 -0.04180130 165.42530557 -0.41801296 18.29106690 164.67441019 54.89147006
0.00401000 -0.04175970 165.38352288 -0.41759698 18.10108888 164.71229783 54.90409928
0.00402000 -0.04169231 165.34179477 -0.41692307 17.91088812 164.74784454 54.91594818
0.00403000 -0.04160009 165.30014654 -0.41600092 17.72047655 164.78104981 54.92701660
0.00404000 -0.04148403 165.25860253 -0.41484028 17.52986600 164.81191319 54.93730440
0.00405000 -0.04134509 165.21718611 -0.41345090 17.33906818 164.84043422 54.94681141
0.00406000 -0.04118425 165.17591965 -0.41184254 17.14809473 164.86661251 54.95553750
0.00407000 -0.04100250 165.13482458 -0.41002497 16.95695716 164.89044767 54.96348256
0.00408000 -0.04080080 165.09392131 -0.40800798 16.76566690 164.91193938 54.97064646
0.00409000 -0.04058013 165.05322930 -0.40580134 16.57423526 164.93108732 54.97702911
0.00410000 -0.04034148 165.01276704 -0.40341483 16.38267344 164.94789123 54.98263041
0.00411000 -0.04008582 164.97255201 -0.40085824 16.19099254 164.96235086 54.98745029
0.00412000 -0.03981413 164.93260073 -0.39814132 15.99920354 164.97446602 54.99148867
0.00413000 -0.03952738 164.89292876 -0.39527383 15.80731731 164.98423652 54.99474551
0.00414000 -0.03922655 164.85355066 -0.39226553 15.61534459 164.99166223 54.99722074
0.00415000 -0.03891261 164.81448003 -0.38912612 15.42329603 164.99674304 54.99891435
0.00416000 -0.03858653 164.77572948 -0.38586532 15.23118213 164.99947889 54.99982630
0.00417000 -0.03824928 164.73731069 -0.38249281 15.03901329 164.99986972 54.99995657
0.00418000 -0.03790182 164.69923432 -0.37901824 14.84679977 164.99791554 54.99930518
0.00419000 -0.03754512 164.66151012 -0.37545123 14.65455173 164.99361638 54.99787213
0.00420000 -0.03718014 164.62414684 -0.37180137 14.46227918 164.98697229 54.99565743
0.00421000 -0.03680782 164.58715229 -0.36807822 14.26999201 164.97798338 54.99266113
0.00422000 -0.03642913 164.55053332 -0.36429128 14.07769999 164.96664976 54.98888325
0.00423000 -0.03604500 164.51429584 -0.36045004 13.88541274 164.95297160 54.98432387
0.00424000 -0.03565639 164.47844481 -0.35656391 13.69313978 164.93694909 54.97898303
0.00425000 -0.03526423 164.44298424 -0.35264228 13.50089045 164.91858246 54.97286082
0.00426000 -0.03486945 164.40791723 -0.34869446 13.30867401 164.89787198 54.96595733
0.00427000 -0.03447297 164.37324592 -0.34472973 13.11649953 164.87481793 54.95827264
0.00428000 -0.03407573 164.33897154 -0.34075731 12.92437600 164.84942064 54.94980688
0.00429000 -0.03367863 164.30509440 -0.33678635 12.73231222 164.82168048 54.94056016
0.00430000 -0.03328259 164.27161392 -0.33282594 12.54031689 164.79159784 54.93053261
0.00431000 -0.03288851 164.23852856 -0.32888511 12.34839855 164.75917315 54.91972438
0.00432000 -0.03249728 164.20583594 -0.32497282 12.15656560 164.72440686 54.90813562
0.00433000 -0.03210979 164.17353275 -0.32109795 11.96482631 164.68729947 54.89576649
0.00434000 -0.03172693 164.14161481 -0.31726932 11.77318879 164.64785152 54.88261717
0.00435000 -0.03134957 164.11007705 -0.31349568 11.58166103 164.60606355 54.86868785
0.00436000 -0.03097857 164.07891355 -0.30978568 11.39025086 164.56193617 54.85397872
0.00437000 -0.03061479 164.04811751 -0.30614790 11.19896596 164.51546999 54.83849000
0.00438000 -0.03025908 164.01768128 -0.30259084 11.00781389 164.46666569 54.82222190
0.00439000 -0.02991229 163.98759637 -0.29912292 10.81680203 164.41552395 54.80517465
0.00440000 -0.02957524 163.95785345 -0.29575245 10.62593765 164.36204551 54.78734850
0.00441000 -0.02924877 163.92844236 -0.29248767 10.43522785 164.30623111 54.76874370
0.00442000 -0.02893367 163.89935212 -0.28933672 10.24467958 164.24808157 54.74936052
0.00443000 -0.02863076 163.87057095 -0.28630765 10.05429966 164.18759769 54.72919923
0.00444000 -0.02834084 163.84208627 -0.28340840 9.86409474 164.12478034 54.70826011
0.00445000 -0.02806468 163.81388468 -0.28064684 9.67407136 164.05963042 54.68654347
0.00446000 -0.02780307 163.78595205 -0.27803071 9.48423586 163.99214884 54.66404961
0.00447000 -0.02755677 163.75827344 -0.27556765 9.29459448 163.92233658 54.64077886
0.00448000 -0.02732652 163.73083316 -0.27326521 9.10515328 163.85019461 54.61673154
0.00449000 -0.02711308 163.70361479 -0.27113083 8.91591817 163.77572397 54.59190799
0.00450000 -0.02691718 163.67660115 -0.26917183 8.72689495 163.69892572 54.56630857
0.00451000 -0.02673954 163.64977434 -0.26739543 8.53808922 163.61980094 54.53993365
0.00452000 -0.02658087 163.62311574 -0.26580873 8.34950646 163.53835076 54.51278359
0.00453000 -0.02644187 163.59660604 -0.26441873 8.16115200 163.45457634 54.48485878
0.00454000 -0.02632323 163.57022521 -0.26323229 7.97303102 163.36847887 54.45615962
0.00455000 -0.02622562 163.54395257 -0.26225617 7.78514855 163.28005957 54.42668652
0.00456000 -0.02614970 163.51776675 -0.26149702 7.59750947 163.18931970 54.39643990
0.00457000 -0.02609613 163.49164572 -0.26096134 7.41011852 163.09626055 54.36542018
0.00458000 -0.02606555 163.46556681 -0.26065554 7.22298028 163.00088344 54.33362781
0.00459000 -0.02605859 163.43950674 -0.26058589 7.03609920 162.90318972 54.30106324
0.00460000 -0.02607585 163.41344156 -0.26075854 6.84947956 162.80318079 54.26772693
0.00461000 -0.02611795 163.38734675 -0.26117951 6.66312552 162.70085807 54.23361936
0.00462000 -0.02618547 163.36119718 -0.26185468 6.47704109 162.59622301 54.19874100
0.00463000 -0.02627898 163.33496715 -0.26278984 6.29123012 162.48927710 54.16309237
0.00464000 -0.02639906 163.30863036 -0.26399061 6.10569632 162.38002185 54.12667395
0.00465000 -0.02654625 163.28215999 -0.26546250 5.92044326 162.26845882 54.08948627
0.00466000 -0.02672109 163.25552864 -0.26721089 5.73547439 162.15458960 54.05152987
0.00467000 -0.02692410 163.22870842 -0.26924101 5.55079297 162.03841581 54.01280527
0.00468000 -0.02715580 163.20167088 -0.27155797 5.36640216 161.91993909 53.97331303
0.00469000 -0.02741667 163.17438710 -0.27416675 5.18230495 161.79916113 53.93305371
0.00470000 -0.02770722 163.14682764 -0.27707218 4.99850422 161.67608364 53.89202788
0.00471000 -0.02802790 163.11896262 -0.28027895 4.81500270 161.55070838 53.85023613
0.00472000 -0.02837916 163.09076166 -0.28379165 4.63180296 161.42303713 53.80767904
0.00473000 -0.02876147 163.06219394 -0.28761468 4.44890746 161.29307170 53.76435723
0.00474000 -0.02917523 163.03322823 -0.29175234 4.26631852 161.16081394 53.72027131
0.00475000 -0.02962088 163.00383285 -0.29620877 4.08403831 161.02626572 53.67542191
0.00476000 -0.03009880 162.97397572 -0.30098798 3.90206889 160.88942896 53.62980965
0.00477000 -0.03060938 162.94362436 -0.30609384 3.72041217 160.75030562 53.58343521
0.00478000 -0.03115301 162.91274594 -0.31153008 3.53906993 160.60889765 53.53629922
0.00479000 -0.03173003 162.88130722 -0.31730027 3.35804383 160.46520707 53.48840236
0.00480000 -0.03234079 162.84927464 -0.32340786 3.17733540 160.31923593 53.43974531
0.00481000 -0.03298562 162.81661429 -0.32985616 2.99694602 160.17098630 53.39032877
0.00482000 -0.03366483 162.78329194 -0.33664833 2.81687697 160.02046028 53.34015343
0.00483000 -0.03437874 162.74927306 -0.34378738 2.63712939 159.86766002 53.28922001
0.00484000 -0.03512762 162.71452281 -0.35127619 2.45770431 159.71258769 53.23752923
0.00485000 -0.03591175 162.67900607 -0.35911749 2.27860263 159.55524548 53.18508183
0.00486000 -0.03673139 162.64268747 -0.36731386 2.09982512 159.39563564 53.13187855
0.00487000 -0.03758678 162.60553138 -0.37586777 1.92137245 159.23376044 53.07792015
0.00488000 -0.03847815 162.56750192 -0.38478151 1.74324515 159.06962217 53.02320739
0.00489000 -0.03940572 162.52856301 -0.39405725 1.56544365 158.90322318 52.96774106
0.00490000 -0.04036970 162.48867834 -0.40369700 1.38796826 158.73456581 52.91152194
0.00491000 -0.04137026 162.44781141 -0.41370264 1.21081919 158.56365248 52.85455083
0.00492000 -0.04240759 162.40592556 -0.42407591 1.03399650 158.39048560 52.79682853
0.00493000 -0.04348184 162.36298392 -0.43481840 0.85750018 158.21506765 52.73835588
0.00494000 -0.04459316 162.31894952 -0.44593157 0.68133009 158.03740111 52.67913370
0.00495000 -0.04574167 162.27378521 -0.45741672 0.50548600 157.85748851 52.61916284
0.00496000 -0.04692750 162.22745374 -0.46927502 0.32996756 157.67533240 52.55844413
0.00497000 -0.04815075 162.17991773 -0.48150751 0.15477432 157.49093538 52.49697846
0.00498000 -0.04941151 162.13113973 -0.49411508 -0.02009428 157.30430006 52.43476669
0.00499000 -0.05070985 162.08108219 -0.50709847 -0.19463888 157.11542911 52.37180970
0.00500000 -0.05204583 162.02970749 -0.52045830 -0.36886023 156.92432519 52.30810840
0.00501000 -0.05341950 161.97697797 -0.53419504 -0.54275917 156.73099103 52.24366368
0.00502000 -0.05483090 161.92285591 -0.54830903 -0.71633665 156.53542938 52.17847646
0.00503000 -0.05628005 161.86730358 -0.56280048 -0.88959370 156.33764301 52.11254767
0.00504000 -0.05776694 161.81028323 -0.57766943 -1.06253144 156.13763474 52.04587825
0.00505000 -0.05929158 161.75175711 -0.59291583 -1.23515109 155.93540740 51.97846913
0.00506000 -0.06085395 161.69168749 -0.60853946 -1.40745394 155.73096388 51.91032129
0.00507000 -0.06245400 161.63003666 -0.62453999 -1.57944138 155.52430708 51.84143569
0.00508000 -0.06409169 161.56676694 -0.64091694 -1.75111487 155.31543994 51.77181331
0.00509000 -0.06576697 161.50184074 -0.65766972 -1.92247597 155.10436541 51.70145514
0.00510000 -0.06747976 161.43522050 -0.67479758 -2.09352631 154.89108651 51.63036217
0.00511000 -0.06922997 161.36686875 -0.69229967 -2.26426759 154.67560627 51.55853542
0.00512000 -0.07101750 161.29674812 -0.71017499 -2.43470160 154.45792774 51.48597591
0.00513000 -0.07284224 161.22482135 -0.72842241 -2.60483018 154.23805402 51.41268467
0.00514000 -0.07470407 161.15105128 -0.74704070 -2.77465528 154.01598824 51.33866275
0.00515000 -0.07660285 161.07540089 -0.76602848 -2.94417888 153.79173356 51.26391119
0.00516000 -0.07853842 160.99783331 -0.78538425 -3.11340306 153.56529315 51.18843105
0.00517000 -0.08051064 160.91831183 -0.80510639 -3.28232993 153.33667023 51.11222341
0.00518000 -0.08251932 160.83679988 -0.82519317 -3.45096170 153.10586807 51.03528936
0.00519000 -0.08456427 160.75326110 -0.84564272 -3.61930063 152.87288993 50.95762998
0.00520000 -0.08664531 160.66765931 -0.86645306 -3.78734902 152.63773913 50.87924638
0.00521000 -0.08876221 160.57995853 -0.88762210 -3.95510925 152.40041901 50.80013967
0.00522000 -0.09091476 160.49012301 -0.90914761 -4.12258375 152.16093294 50.72031098
0.00523000 -0.09310273 160.39811721 -0.93102727 -4.28977500 151.91928433 50.63976144
0.00524000 -0.09532586 160.30390583 -0.95325863 -4.45668554 151.67547660 50.55849220
0.00525000 -0.09758391 160.20745384 -0.97583914 -4.62331795 151.42951324 50.47650441
0.00526000 -0.09987661 160.10872645 -0.99876614 -4.78967485 151.18139772 50.39379924
0.00527000 -0.10220368 160.00768916 -1.02203684 -4.95575892 150.93113359 50.31037786
0.00528000 -0.10456484 159.90430772 -1.04564837 -5.12157289 150.67872438 50.22624146
0.00529000 -0.10695977 159.79854822 -1.06959774 -5.28711951 150.42417370 50.14139123
0.00530000 -0.10938819 159.69037702 -1.09388185 -5.45240159 150.16748516 50.05582839
0.00531000 -0.11184975 159.57976080 -1.11849751 -5.61742195 149.90866241 49.96955414
0.00532000 -0.11434414 159.46666657 -1.14344143 -5.78218347 149.64770912 49.88256971
0.00533000 -0.11687102 159.35106168 -1.16871020 -5.94668905 149.38462901 49.79487634
0.00534000 -0.11943003 159.23291382 -1.19430033 -6.11094164 149.11942581 49.70647527
0.00535000 -0.12202082 159.11219102 -1.22020823 -6.27494418 148.85210330 49.61736777
0.00536000 -0.12464302 158.98886170 -1.24643023 -6.43869968 148.58266526 49.52755509
0.00537000 -0.12729625 158.86289464 -1.27296253 -6.60221116 148.31111554 49.43703851
0.00538000 -0.12998013 158.73425898 -1.29980128 -6.76548164 148.03745799 49.34581933
0.00539000 -0.13269425 158.60292430 -1.32694252 -6.92851419 147.76169650 49.25389883
0.00540000 -0.13543822 158.46886053 -1.35438220 -7.09131189 147.48383498 49.16127833
0.00541000 -0.13821162 158.33203805 -1.38211620 -7.25387784 147.20387740 49.06795913
0.00542000 -0.14101403 158.19242762 -1.41014031 -7.41621514 146.92182772 48.97394257
0.00543000 -0.14384502 158.05000046 -1.43845022 -7.57832693 146.63768996 48.87922999
0.00544000 -0.14670416 157.90472819 -1.46704157 -7.74021632 146.35146816 48.78382272
